trace_id,service,timestamp,level,message,anomaly_type
trace-671015,ts-payment-service,2025-03-27 09:08:38.844762,INFO,ts-payment-service processed request in 304ms,normal
trace-671015,ts-payment-service,2025-03-27 09:08:38.685762,INFO,ts-payment-service processed request in 304ms,normal
trace-671015,ts-payment-service,2025-03-27 09:08:38.909762,INFO,ts-payment-service processed request in 304ms,normal
trace-162535,ts-config-service,2025-03-27 11:17:17.806762,INFO,ts-config-service processed request in 274ms,normal
trace-560485,ts-ticket-service,2025-03-27 12:48:05.807762,INFO,ts-ticket-service processed request in 222ms,normal
trace-560485,ts-ticket-service,2025-03-27 12:48:05.828762,INFO,ts-ticket-service processed request in 222ms,normal
trace-560485,ts-ticket-service,2025-03-27 12:48:05.715762,INFO,ts-ticket-service processed request in 222ms,normal
trace-666211,ts-ticket-service,2025-03-26 23:21:02.780762,INFO,ts-ticket-service processed request in 303ms,normal
trace-870214,ts-station-service,2025-03-27 05:35:37.772762,WARN,ts-station-service processed request in 246ms,normal
trace-870214,ts-station-service,2025-03-27 05:35:37.882762,INFO,ts-station-service processed request in 246ms,normal
trace-901909,ts-station-service,2025-03-27 07:30:59.701762,ERROR,ts-station-service received illegal argument: code=460,illegal_argument
trace-901909,ts-station-service,2025-03-27 07:30:59.701762,ERROR,ts-station-service received illegal argument: code=486,illegal_argument
trace-901909,ts-station-service,2025-03-27 07:30:59.736762,ERROR,ts-station-service received illegal argument: code=452,illegal_argument
trace-644173,ts-ticket-service,2025-03-26 17:36:30.786762,INFO,ts-ticket-service processed request in 254ms,normal
trace-644173,ts-ticket-service,2025-03-26 17:36:30.916762,INFO,ts-ticket-service processed request in 254ms,normal
trace-195674,ts-auth-service,2025-03-27 00:12:59.831762,INFO,ts-auth-service processed request in 377ms,normal
trace-195674,ts-auth-service,2025-03-27 00:12:59.722762,INFO,ts-auth-service processed request in 377ms,normal
trace-195674,ts-auth-service,2025-03-27 00:12:59.894762,INFO,ts-auth-service processed request in 377ms,normal
trace-445824,ts-payment-service,2025-03-27 02:20:29.762762,ERROR,ts-payment-service failed due to dependency service breakdown | trace_id=trace-445824,cascade_failure
trace-445824,ts-payment-service,2025-03-27 02:20:29.722762,ERROR,ts-payment-service failed due to dependency service breakdown | trace_id=trace-445824,cascade_failure
trace-445824,ts-payment-service,2025-03-27 02:20:29.850762,ERROR,ts-payment-service failed due to dependency service breakdown | trace_id=trace-445824,cascade_failure
trace-576919,ts-auth-service,2025-03-27 14:07:22.667762,INFO,ts-auth-service processed request in 283ms,normal
trace-576919,ts-auth-service,2025-03-27 14:07:22.728762,INFO,ts-auth-service processed request in 283ms,normal
trace-576919,ts-auth-service,2025-03-27 14:07:22.816762,INFO,ts-auth-service processed request in 283ms,normal
trace-789606,ts-ticket-service,2025-03-26 21:34:26.808762,INFO,ts-ticket-service processed request in 340ms,normal
trace-789606,ts-ticket-service,2025-03-26 21:34:26.959762,INFO,ts-ticket-service processed request in 340ms,normal
trace-789606,ts-ticket-service,2025-03-26 21:34:26.697762,INFO,ts-ticket-service processed request in 340ms,normal
trace-752878,ts-payment-service,2025-03-26 23:10:46.803762,INFO,ts-payment-service processed request in 238ms,normal
trace-752878,ts-payment-service,2025-03-26 23:10:46.794762,INFO,ts-payment-service processed request in 238ms,normal
trace-675898,ts-auth-service,2025-03-27 12:33:32.897762,INFO,ts-auth-service processed request in 311ms,normal
trace-675898,ts-auth-service,2025-03-27 12:33:32.916762,INFO,ts-auth-service processed request in 311ms,normal
trace-760626,ts-config-service,2025-03-26 19:09:38.804762,INFO,ts-config-service processed request in 365ms,normal
trace-760626,ts-config-service,2025-03-26 19:09:38.911762,INFO,ts-config-service processed request in 365ms,normal
trace-760626,ts-config-service,2025-03-26 19:09:38.922762,INFO,ts-config-service processed request in 365ms,normal
trace-677596,ts-station-service,2025-03-27 16:49:52.740762,WARN,ts-station-service processed request in 219ms,normal
trace-223172,ts-config-service,2025-03-26 17:44:48.766762,INFO,ts-config-service processed request in 309ms,normal
trace-223172,ts-config-service,2025-03-26 17:44:48.688762,INFO,ts-config-service processed request in 309ms,normal
trace-633590,ts-ticket-service,2025-03-27 07:22:28.289762,ERROR,ts-ticket-service request timeout after 3120ms | trace_id=trace-633590,timeout
trace-633590,ts-ticket-service,2025-03-27 07:22:28.540762,ERROR,ts-ticket-service request timeout after 3120ms | trace_id=trace-633590,timeout
trace-633590,ts-ticket-service,2025-03-27 07:22:27.151762,ERROR,ts-ticket-service request timeout after 3120ms | trace_id=trace-633590,timeout
trace-502219,ts-station-service,2025-03-27 10:23:21.700762,INFO,ts-station-service processed request in 339ms,normal
trace-502219,ts-station-service,2025-03-27 10:23:21.748762,INFO,ts-station-service processed request in 339ms,normal
trace-502219,ts-station-service,2025-03-27 10:23:21.887762,INFO,ts-station-service processed request in 339ms,normal
trace-456385,ts-auth-service,2025-03-26 22:50:34.780762,INFO,ts-auth-service processed request in 238ms,normal
trace-456385,ts-auth-service,2025-03-26 22:50:34.774762,WARN,ts-auth-service processed request in 238ms,normal
trace-978157,ts-station-service,2025-03-26 19:57:33.757762,INFO,ts-station-service processed request in 233ms,normal
trace-978157,ts-station-service,2025-03-26 19:57:33.891762,INFO,ts-station-service processed request in 233ms,normal
trace-978157,ts-station-service,2025-03-26 19:57:33.826762,INFO,ts-station-service processed request in 233ms,normal
trace-448588,ts-config-service,2025-03-26 21:14:08.893762,ERROR,ts-config-service resource exhausted (memory/CPU) | trace_id=trace-448588,resource_exhaustion
trace-350405,ts-ticket-service,2025-03-26 20:30:38.824762,INFO,ts-ticket-service processed request in 314ms,normal
trace-350405,ts-ticket-service,2025-03-26 20:30:38.807762,INFO,ts-ticket-service processed request in 314ms,normal
trace-350405,ts-ticket-service,2025-03-26 20:30:38.833762,INFO,ts-ticket-service processed request in 314ms,normal
trace-433632,ts-payment-service,2025-03-27 00:06:31.837762,INFO,ts-payment-service processed request in 312ms,normal
trace-433632,ts-payment-service,2025-03-27 00:06:31.895762,INFO,ts-payment-service processed request in 312ms,normal
trace-433632,ts-payment-service,2025-03-27 00:06:31.897762,INFO,ts-payment-service processed request in 312ms,normal
trace-138817,ts-station-service,2025-03-27 12:43:57.905762,INFO,ts-station-service processed request in 317ms,normal
trace-138817,ts-station-service,2025-03-27 12:43:57.690762,INFO,ts-station-service processed request in 317ms,normal
trace-138817,ts-station-service,2025-03-27 12:43:57.853762,INFO,ts-station-service processed request in 317ms,normal
trace-579123,ts-payment-service,2025-03-27 16:46:13.672762,INFO,ts-payment-service processed request in 265ms,normal
trace-178463,ts-config-service,2025-03-27 00:14:08.735762,ERROR,ts-config-service request timeout after 3110ms | trace_id=trace-178463,timeout
trace-993140,ts-config-service,2025-03-27 05:21:59.903762,INFO,ts-config-service processed request in 314ms,normal
trace-853629,ts-config-service,2025-03-26 23:33:48.751762,INFO,ts-config-service processed request in 264ms,normal
trace-853629,ts-config-service,2025-03-26 23:33:48.844762,INFO,ts-config-service processed request in 264ms,normal
trace-817644,ts-user-service,2025-03-27 06:51:57.794762,INFO,ts-user-service processed request in 393ms,normal
trace-817644,ts-user-service,2025-03-27 06:51:57.837762,INFO,ts-user-service processed request in 393ms,normal
trace-817644,ts-user-service,2025-03-27 06:51:57.745762,INFO,ts-user-service processed request in 393ms,normal
trace-274446,ts-order-service,2025-03-27 06:25:33.902762,INFO,ts-order-service processed request in 323ms,normal
trace-475876,ts-ticket-service,2025-03-27 03:40:53.772762,INFO,ts-ticket-service processed request in 240ms,normal
trace-475876,ts-ticket-service,2025-03-27 03:40:53.765762,INFO,ts-ticket-service processed request in 240ms,normal
trace-475876,ts-ticket-service,2025-03-27 03:40:53.856762,INFO,ts-ticket-service processed request in 240ms,normal
trace-693418,ts-user-service,2025-03-27 10:46:24.886762,INFO,ts-user-service processed request in 332ms,normal
trace-693418,ts-user-service,2025-03-27 10:46:24.731762,INFO,ts-user-service processed request in 332ms,normal
trace-749813,ts-ticket-service,2025-03-27 08:33:38.694762,INFO,ts-ticket-service processed request in 251ms,normal
trace-367729,ts-config-service,2025-03-27 16:59:13.876762,INFO,ts-config-service processed request in 339ms,normal
trace-177449,ts-auth-service,2025-03-27 01:14:46.667762,ERROR,ts-auth-service received illegal argument: code=451,illegal_argument
trace-177449,ts-auth-service,2025-03-27 01:14:46.682762,ERROR,ts-auth-service received illegal argument: code=458,illegal_argument
trace-177449,ts-auth-service,2025-03-27 01:14:46.705762,ERROR,ts-auth-service received illegal argument: code=448,illegal_argument
trace-986365,ts-user-service,2025-03-27 06:19:45.693762,WARN,ts-user-service processed request in 258ms,normal
trace-499889,ts-config-service,2025-03-26 20:30:27.594762,ERROR,ts-config-service resource exhausted (memory/CPU) | trace_id=trace-499889,resource_exhaustion
trace-499889,ts-config-service,2025-03-26 20:30:25.868762,ERROR,ts-config-service resource exhausted (memory/CPU) | trace_id=trace-499889,resource_exhaustion
trace-499889,ts-config-service,2025-03-26 20:30:25.097762,ERROR,ts-config-service resource exhausted (memory/CPU) | trace_id=trace-499889,resource_exhaustion
trace-515032,ts-order-service,2025-03-27 07:20:08.872762,ERROR,ts-order-service failed due to dependency service breakdown | trace_id=trace-515032,cascade_failure
trace-913423,ts-station-service,2025-03-27 08:57:02.886762,INFO,ts-station-service processed request in 341ms,normal
trace-913423,ts-station-service,2025-03-27 08:57:02.690762,INFO,ts-station-service processed request in 341ms,normal
trace-810687,ts-payment-service,2025-03-26 17:19:45.038762,INFO,ts-payment-service processed request in 394ms,normal
trace-423939,ts-order-service,2025-03-27 01:16:45.761762,INFO,ts-order-service processed request in 287ms,normal
trace-423939,ts-order-service,2025-03-27 01:16:45.853762,INFO,ts-order-service processed request in 287ms,normal
trace-442589,ts-user-service,2025-03-27 02:12:04.840745,INFO,ts-user-service processed request in 262ms,normal
trace-442589,ts-user-service,2025-03-27 02:12:04.861745,WARN,ts-user-service processed request in 262ms,normal
trace-656639,ts-auth-service,2025-03-26 23:03:33.834745,ERROR,ts-auth-service failed due to dependency service breakdown | trace_id=trace-656639,cascade_failure
trace-882824,ts-config-service,2025-03-27 04:59:48.792745,INFO,ts-config-service processed request in 259ms,normal
trace-882824,ts-config-service,2025-03-27 04:59:48.727745,INFO,ts-config-service processed request in 259ms,normal
trace-882824,ts-config-service,2025-03-27 04:59:48.798745,INFO,ts-config-service processed request in 259ms,normal
trace-890785,ts-config-service,2025-03-27 09:06:53.680745,INFO,ts-config-service processed request in 296ms,normal
trace-890785,ts-config-service,2025-03-27 09:06:53.750745,INFO,ts-config-service processed request in 296ms,normal
trace-890785,ts-config-service,2025-03-27 09:06:53.855745,INFO,ts-config-service processed request in 296ms,normal
trace-929090,ts-config-service,2025-03-27 02:57:50.099745,ERROR,ts-config-service resource exhausted (memory/CPU) | trace_id=trace-929090,resource_exhaustion
trace-929090,ts-config-service,2025-03-27 02:57:51.037745,ERROR,ts-config-service resource exhausted (memory/CPU) | trace_id=trace-929090,resource_exhaustion
trace-929090,ts-config-service,2025-03-27 02:57:49.669745,ERROR,ts-config-service resource exhausted (memory/CPU) | trace_id=trace-929090,resource_exhaustion
trace-805511,ts-station-service,2025-03-27 07:47:02.848745,INFO,ts-station-service processed request in 313ms,normal
trace-807617,ts-ticket-service,2025-03-27 08:48:57.726745,INFO,ts-ticket-service processed request in 341ms,normal
trace-807617,ts-ticket-service,2025-03-27 08:48:57.965745,INFO,ts-ticket-service processed request in 341ms,normal
trace-739717,ts-payment-service,2025-03-27 09:16:09.677745,INFO,ts-payment-service processed request in 300ms,normal
trace-739717,ts-payment-service,2025-03-27 09:16:09.844745,INFO,ts-payment-service processed request in 300ms,normal
trace-739717,ts-payment-service,2025-03-27 09:16:09.771745,INFO,ts-payment-service processed request in 300ms,normal
trace-780776,ts-order-service,2025-03-27 02:27:48.667745,ERROR,ts-order-service received illegal argument: code=422,illegal_argument
trace-616554,ts-order-service,2025-03-27 13:06:04.809745,INFO,ts-order-service processed request in 286ms,normal
trace-616554,ts-order-service,2025-03-27 13:06:04.686745,WARN,ts-order-service processed request in 286ms,normal
trace-575679,ts-payment-service,2025-03-27 03:49:15.747745,INFO,ts-payment-service processed request in 436ms,normal
trace-575679,ts-payment-service,2025-03-27 03:49:15.792745,INFO,ts-payment-service processed request in 436ms,normal
trace-786735,ts-config-service,2025-03-27 13:43:26.922745,INFO,ts-config-service processed request in 331ms,normal
trace-786735,ts-config-service,2025-03-27 13:43:26.867745,INFO,ts-config-service processed request in 331ms,normal
trace-786735,ts-config-service,2025-03-27 13:43:26.747745,INFO,ts-config-service processed request in 331ms,normal
trace-823811,ts-user-service,2025-03-27 03:50:18.705745,INFO,ts-user-service processed request in 257ms,normal
trace-823811,ts-user-service,2025-03-27 03:50:18.904745,INFO,ts-user-service processed request in 257ms,normal
trace-818987,ts-station-service,2025-03-27 03:57:17.907745,INFO,ts-station-service processed request in 246ms,normal
trace-818987,ts-station-service,2025-03-27 03:57:17.858745,INFO,ts-station-service processed request in 246ms,normal
trace-818987,ts-station-service,2025-03-27 03:57:17.693745,INFO,ts-station-service processed request in 246ms,normal
trace-228093,ts-config-service,2025-03-27 00:46:30.011745,ERROR,ts-config-service resource exhausted (memory/CPU) | trace_id=trace-228093,resource_exhaustion
trace-925013,ts-user-service,2025-03-27 05:11:11.740745,WARN,ts-user-service processed request in 288ms,normal
